id,time,advertiser,creative,price,won
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.049562,advertiser-45,326e2cc67e914a0eac4cc386f4ee6e82,1.4151086945331603,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.044312,advertiser-46,28aa92080b8e44c3b6b4bd3228190f06,2.728964535534388,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.045630,advertiser-28,02d935441efc4579b8c87ef48380bcce,3.1818457548763766,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.044469,advertiser-60,2031040658b34e08a8f2687f3ce5ef2f,3.474980858569757,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.047244,advertiser-45,f7715cccd8d0426481bfa8a7eb0ec704,4.436387834415952,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.044094,advertiser-58,c03c68eead6348ab80d3ac981e6ec252,4.086939484678778,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.045293,advertiser-38,417a7721ab924a7d8df1e324b787f8fc,3.2587616395463836,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.052432,advertiser-41,c9b87fb8d3da4f4c8fc08f15edd8fa62,3.2394401048933394,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.044431,advertiser-53,0bfbfbdd6bfb4557a3e3a5616c12a03a,4.752028387944283,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.052097,advertiser-58,5ba7e72b631a420abd6ad0627d509c46,3.192824536899121,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.049473,advertiser-77,aba96e643a3746e5b82860bb4f573c30,0.5801006065849518,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.051835,advertiser-45,e8e4c47add72418e9325eec50d4ab7fb,2.296585986756793,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.053473,advertiser-85,f49e3d9ecc3a4c8ba992f0f02b3074e7,3.2041681691499906,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.045925,advertiser-03,b1299c9a9a31408ba0b6270865a34d2b,3.811585319325435,no
edeef42e75a6419eae6c276c1824743a,2022-11-24T15:38:21.046032,advertiser-21,8a956a7b877546049e58e21e4ed8be54,1.933910289525011,no
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.053847,advertiser-67,f8ffe58863214f0099d1cd7c54d77cb0,1.9328075446817632,no
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.051237,advertiser-65,7c5f943c467d4bc897a15dd79f94bc00,2.4511938383108145,no
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.051242,advertiser-86,2e3baa2dcb2640ec82859bbaebfa74cf,4.167977325507929,yes
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.051544,advertiser-11,d324108b764e49aab010b23a7183ad58,0.900641928789877,no
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.053904,advertiser-10,4e9a8ca5c908471d878411595832a542,1.454420109818031,no
d7ee48d51d894f29a785860df677c5b7,2022-11-24T15:38:21.058582,advertiser-33,a370d5b8ca574b9cae6d048a1decd8e0,0.30098068537505684,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.056350,advertiser-57,eb9f0a486276437686f4be930cd64d4a,0.8762717917868895,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.058278,advertiser-77,e911d6816bdd448a9fa9b7b28143b025,3.2508812485962153,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.056336,advertiser-55,43d30286ef9a4b3c9387a7493cc8ddd6,4.902077461839672,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.056779,advertiser-52,972f85d739174370ab91ccf5db8467a7,0.9795055748421355,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.056908,advertiser-21,a516d30dc862442ba1e96b5cdf0e2205,3.6093563958971875,no
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.055268,advertiser-46,b963f8bc7e314df1babab0459a9c262c,4.913313361889901,yes
7ba0fc6812b6405f82419322560d7745,2022-11-24T15:38:21.054216,advertiser-74,1c6fb96a9cb14e31af88fb8cd018eecd,3.6493456187806887,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.052074,advertiser-25,e2258b504e554a1384f23ae3f1072930,1.2638853032562651,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.050345,advertiser-65,49f5776e2d2b4fdc9e179c673998698b,3.5640862192258336,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.051539,advertiser-26,b6db3b0236394d91bde89cac95091f58,0.3083474629595806,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.047653,advertiser-23,c0ff0356c7214ed5a5a6f65ae008dcee,2.639283032514798,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.044774,advertiser-04,92322cea6ff84b40ba4168d935cecdd3,2.967783586545628,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.048417,advertiser-51,9ecafcec7bce44b8bc85be83d205f4a0,4.529427602112014,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.047643,advertiser-27,855593f0f13549999d464bd412bf02d1,0.95805085239899,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.046267,advertiser-42,3857ccaddd3b407594e81efbd59002fc,3.0841262102845057,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.045423,advertiser-65,3ded12eb41064e88ad62d74dad7b5ffc,3.190253070739505,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.043351,advertiser-54,8909c76f48e44d19bf99fed821f635af,3.543120429313129,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.043831,advertiser-80,27bd76f1bcad4d60be8b1dd905364da1,2.5882956678773565,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.051260,advertiser-55,796336cfa3ef412b953d848508cfa869,2.2664949966189925,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.044221,advertiser-38,bbf98916f6884e3693ce15762502b615,2.629093654815624,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.044075,advertiser-85,7a2e7818088a422cb01c2a72c6f86506,2.024053760498079,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.050080,advertiser-77,67d7f081b60246ca9aac25329c3c9df7,0.3836773740963728,no
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.049877,advertiser-61,3226d4ae3d21486db505ca9d936f9984,4.93198724407312,yes
cd83de4b3217445981cfae696070ed9a,2022-11-24T15:38:21.044872,advertiser-45,7e42219f8bd54a33a28960b84e1a9dc3,1.5021072621711373,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.066576,advertiser-32,d746eaa49aea49fba9851d17eb5a5cbd,3.4502333338122004,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.061275,advertiser-22,64cb6dfd58b3416e91bd575a32242056,1.046102120973336,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.061993,advertiser-09,ffe5fd2d6a114d8ab2ac07a68b02340a,0.4907332376686452,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.063444,advertiser-29,c4b5d8df2d2c430696cd2eb69495e5ba,1.5609224087968876,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.067711,advertiser-62,6b088c7028d347d2aa5b1a450b254283,3.85971556855257,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.064718,advertiser-54,243c74fcaabd4bd9ade57e0a4c43e50b,2.7373031355670827,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.060827,advertiser-10,289209bd29d54b798906a3e3cd156fa8,0.4906723997278789,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.068530,advertiser-46,ad40e53a908942c4b3271902e2fa375c,3.8432737634576943,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.065533,advertiser-17,774c5872c9eb46f8aaf6931b25c0f68e,0.5638566420249419,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.063919,advertiser-81,bfe0b682929a47d5a9cb313c5264edc5,4.925025443665349,yes
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.062238,advertiser-77,d0d2d6d1cf274b638a75ea71f84060bd,0.5507330917219871,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.062862,advertiser-61,3945e98c4304450aa103e65a789e1889,1.6168051244808113,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.062935,advertiser-15,5650162c5c724f5ab9de94d3dae76743,3.326145912926577,no
d8908cb4e15741cdb65069a8ceb12e05,2022-11-24T15:38:21.066297,advertiser-57,7bc5e8d016eb43e29b34db623a0afb39,2.9381335224997707,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.065524,advertiser-49,ef4f1c8ba40d4b48befe7da8dc17c75c,3.7634169805566935,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.069078,advertiser-24,c0834fc5616a4a1ab3a00341c5d954f3,0.22941833922968335,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.065126,advertiser-15,9bf11bad17b94c76bf402b1bc45dc5da,3.118645243194335,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.067678,advertiser-09,aed204d3b4444ad4a51d50fd7bdb0aa9,0.6730159683577325,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.068921,advertiser-33,e017d7b4675c4b6db601fb7f9cb81734,4.885665089919854,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.066973,advertiser-12,366a2ea799ab441a955d0885de2da916,2.1431224878035082,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.065125,advertiser-29,3489dfa10ef84f5e80fecedafc32c9ee,1.6694373025414007,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.069574,advertiser-72,98c4d8b0069a45daab398d670256ab87,2.9118742046246555,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.064583,advertiser-84,40a5e2e99f5e4c3f8a185eeb20cb26e0,2.5112453981119716,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.063749,advertiser-28,573968bf11a14e12ac19735dfdb9dfbc,2.3873739370884604,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.062990,advertiser-04,58aaf4a3b3a141d18b96e36a881ff1e7,0.8293743537343806,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.066155,advertiser-20,f832a5ac951945969bf23f9430caddff,0.5861116818993423,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.067349,advertiser-04,ab9426bb889647e0a429326366e4601a,2.8340057088914046,no
ec632ff1083f49d89eacc55e302d050b,2022-11-24T15:38:21.065806,advertiser-73,d9e6998cba8944acb3982e264802aa9f,4.901945187705462,yes
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.069964,advertiser-77,30dc4c0ad4434ab5be7009033c65d7bc,1.856419597303724,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.069187,advertiser-65,de5557753e2d4085923128e0868b7744,0.224323402319207,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.069281,advertiser-24,ba9adec535364ad483bf4a5ff58c783f,0.16566648696949737,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.070528,advertiser-19,2a713402b3b54192b67fa27c86b6a77c,1.7175825421149553,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.075196,advertiser-52,4066485e986f4ef49c2d7218c6a376ea,3.1986067668593723,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.067454,advertiser-40,4e0c822ee6264d45b1b80e75b03b9d73,4.870542684421696,yes
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.071479,advertiser-58,e6e55731f3ed483e86eece5da8dec173,4.347614141495869,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.068937,advertiser-01,640860b357da4f128f463da5a80578a0,3.585272455093309,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.073479,advertiser-01,045a74c9939642ffbe2328287d6b77b3,0.4759698102545823,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.067139,advertiser-32,ef8770200c724fe3955ffe13afa97c10,2.7506968428753242,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.072116,advertiser-56,1130cfbb9cd6415696ed08359a9b31a5,1.3110824958699867,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.075188,advertiser-65,7d90c9c4ded14218bf951307761579ea,3.8414484633240855,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.072977,advertiser-72,ca3f63d2672448b1a9f11934e1fbc145,3.4027098059697125,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.071349,advertiser-70,232744b8a83749a4aa2de573b26612cd,1.4711677311496514,no
61faec8075fa4acd920cea9a2b62b024,2022-11-24T15:38:21.072405,advertiser-16,a60e149f1c3c48ffb027cdfcedd3d7ac,1.5810069686146733,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.050020,advertiser-68,85ec8381236f435ab78cab798b5ddc20,0.6777334093329851,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.054039,advertiser-70,9a5d62124d894ea6bf22d085d5e90bcf,0.5964921325628392,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.047650,advertiser-83,08134cabc40b4aa492eb8a21b8eb2095,0.1694543989816849,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.052087,advertiser-46,5e66f72cdf33403c95e0edb0e1310450,2.6249372978091956,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.055149,advertiser-27,13ce663c9f3444c8ab51a16f131d0539,3.224312024652864,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.048730,advertiser-46,17c2827d7a2a4cf38cec7b123c2f4729,1.611327096896427,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.050150,advertiser-20,7ca4104d642e495789246787b8977119,1.7725552917891259,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.052242,advertiser-40,64444eb8920a4ce080629aee1c3d88d4,0.027929877553458105,no
79eef7a7257b461293d025d902329a1a,2022-11-24T15:38:21.049931,advertiser-27,67d39627093040458543a5252f657974,4.349830166911001,yes
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.051000,advertiser-20,2491ab1b54d64cdcb6eea33d12753ca5,2.7865933114892725,no
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.052359,advertiser-10,66fb07c4fca74a8eb4c8b3f5bb883e10,1.6525496057667715,no
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.057310,advertiser-77,040793d776464d37ac90a205c3d67668,0.9667781774780515,no
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.052128,advertiser-18,0085df1b19fc477fb6b5828dc0d78e52,2.9139191074818833,no
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.050006,advertiser-76,df9b11fa0d744cbd9a2e5b566ca6e2ac,4.796830804713216,yes
b5c8555ebcad4ae7897d4aec40fa4050,2022-11-24T15:38:21.049980,advertiser-01,5b2cbd49e8e64e48b1e1ecd34a277dd8,0.6405291505908772,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.081889,advertiser-22,94dcec62ab4a49a48ad37b4de84e66f5,1.074311883669374,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.088484,advertiser-30,23dd96ee588e495d82dfff7910cd39ab,4.354720188303128,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.082414,advertiser-30,cc252846f0f0456794ede89075a8e848,4.991027294535523,yes
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.080701,advertiser-21,31bacdd731c0435ab678fb73bd5f1159,2.514877655045305,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.086749,advertiser-67,78cbe68285584f0caba8f31e7ca25619,1.3718048540857652,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.087496,advertiser-42,138a50c52a444a0d8e93d9d7be6c8e29,0.20053263856108172,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.087575,advertiser-20,82eaed9011714214a5b0ccf1f15991d2,1.2673119496952752,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.086027,advertiser-84,e0648a58f8884e08b5eceb08440df2fc,3.7218444171307494,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.086666,advertiser-11,73518a1fbcaf44939a4c58c366fecf16,2.668229646832037,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.085271,advertiser-48,f7138777638e42aaaec83685bb4ad111,1.888281171927893,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.083509,advertiser-50,e697c1459f7641adbb97ad03de296164,4.414301634128634,no
0b1c8bde945c4aca89427ce789fec547,2022-11-24T15:38:21.079446,advertiser-09,e1bafd74d8f54d99985271ffaf32755d,4.356571872570176,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.117324,advertiser-21,46b8b8cb7eaa4c1099f23ff25097561c,0.14801158600006914,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.121565,advertiser-70,d48c1bac1b884658abb4652d1f0d64e6,1.6674938033874414,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.121401,advertiser-29,a78102be4e914dd0b3349e9258bb8cbc,1.2082844953146799,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.118054,advertiser-49,92e7b62932b645c6a39c745b7c451b85,2.992424061217927,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.116886,advertiser-34,ce32ba4cd547495796721d75a09870f6,1.4489172780622939,no
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.120163,advertiser-38,38d08ef68dec4dfcaad7d3c71a1bd6e3,3.505269177938102,yes
1d134858831241e38f38de390c485046,2022-11-24T15:38:21.125650,advertiser-72,6ffc87721a3b4e50b9570c26d5dd80d4,1.242548758059518,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.130856,advertiser-35,3b4bf15c95a442ac97898cf9421eadb5,0.06890192020384711,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.123965,advertiser-67,9002f2d3929148348dfd8e58b6771d6b,1.6625768073352072,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.126390,advertiser-10,2232687e9dfb4159901cd68b9cc3b692,4.387664681019075,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.125435,advertiser-72,e2ce46781c44435c834046e9b9e4353d,1.2398025570938902,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.129288,advertiser-55,87b39b84a72f495ab9a73aa6df355600,3.965241303592979,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.124226,advertiser-81,49fe7d078b544b65b3285b569af93913,4.906857296714519,yes
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.123548,advertiser-17,3cb8f49730824533a71e4271ddbfa494,0.8389375896626888,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.124607,advertiser-47,51e99d93d89145169808fee78730b243,4.2109780108653085,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.129025,advertiser-21,8dc81036e55c4c9d9a230a88658a5550,3.63445989077655,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.128209,advertiser-26,3c1369af868c4b678c577706cb394243,4.520605000287523,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.130011,advertiser-40,8bef91633a0345a3b58df491e4f71b1b,4.637119595745574,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.126543,advertiser-31,6036d57ca531415bb3c07c10f33de81e,3.769121741694838,no
e94e0a99a5f84df3893d449b9e28fd77,2022-11-24T15:38:21.130102,advertiser-16,1c0eeba3545b4601b6f234a68511b4b2,2.3999492196569205,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.118031,advertiser-07,aea633f0b1824aff9f16d8304e846c6e,2.6124313645332373,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.124802,advertiser-04,68178304e4504303a5b1349398cf2c44,2.118169065686184,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.121267,advertiser-36,b668f25ba7394de2ace53a7449307673,3.2932271477025434,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.119695,advertiser-23,fa01ae165fdf490490ff6c6123217807,4.738445464537179,yes
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.120160,advertiser-67,02cf8b06aa4448efa4b6db1e73ae0998,0.6585628336037541,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.123608,advertiser-61,1e93a2c4476d453893122bf1d2b8d1c7,0.4342727382130157,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.117766,advertiser-60,54bb77de252c4c1fa338cfdca8906147,2.0864117577896026,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.118196,advertiser-58,7608f3dbd0334425bb512ac2d3076e89,0.8379551196120272,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.122278,advertiser-06,6904dede5d62414d9c53712488c6d873,0.28829337958658163,no
67126313ad6c401ab920f6329b860095,2022-11-24T15:38:21.117023,advertiser-13,abc4a5f56c704cb6a41989c42b259d68,4.633332794184373,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.089437,advertiser-84,d4c8462b24564256875169771483641f,1.438466135417034,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.089844,advertiser-57,84e80fcc7cfa42f3afb6a37b02c12a02,0.6429566191910224,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.089882,advertiser-79,30cfed853fc24eef9d68263a062aafad,0.3227069726786813,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.083050,advertiser-43,b6481efdeb2641b2aebe7902d7f51e60,3.0125808743937146,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.090126,advertiser-11,e5945a05cf394dd99add5a2ed85113bf,0.897763172509855,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.085450,advertiser-31,efdd3142eab34de68d8a3520e6029032,3.8189659510294978,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.081748,advertiser-65,51327eb3809043fa99b51eecbf0f4f22,3.1403541183468784,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.090669,advertiser-54,499c288f22e64f0ab4a90cc92983d905,3.3460888512994744,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.085035,advertiser-22,dcd70e6dc8b342d7921ca80768e763ac,0.5266728246518793,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.085089,advertiser-02,80d9934e7a2c4405b6eaaba70740be9b,3.2387888714743274,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.083288,advertiser-64,3e8d34e1e9c44672b2fc0092f52b964d,1.6180179408813622,no
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.087567,advertiser-01,0b8efdcdd24b478a988a5da3d91c762b,3.833452486600153,yes
42c77254f53c46598aa2fd9b6c93a098,2022-11-24T15:38:21.083020,advertiser-35,658bfd43b4b04c32b56311f00e07f313,0.5446783736839617,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.101888,advertiser-11,e50b3422538d454bbec0e3878dab63ec,4.105907700419772,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.105274,advertiser-03,ecd8994093fd47e084eff20a92b680e6,1.8266547539753508,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.099417,advertiser-24,e861fc0374d04d7db7575666ee1004a1,3.331227985344365,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.102966,advertiser-74,f27d72ae02c34204844151e2b378401b,4.297637154529384,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.108259,advertiser-40,14b0a1160cbd419cb03388dc36320ade,2.765981612476412,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.106474,advertiser-54,715ddcce38a34552bf70612d8dff5cc0,3.5244583088119352,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.108350,advertiser-18,6571b3e262d0428fa2073768c009469a,4.707244863952724,yes
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.099365,advertiser-82,6e8b1d822ec249daae4c59bd2fd5fe38,4.5393694319967866,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.107141,advertiser-25,33556bd2a9244bd7870f8ecd38ad02c9,1.2801559737624002,no
78f82a1bf5b2483e8c7c2e943539d0de,2022-11-24T15:38:21.104324,advertiser-53,47f85ed793cc4f13ae0abf59c2e09a48,2.5514729096445583,no
